Generated,Change,Position,Surprisal,PitchDif,Entropy,Probe,Sequence,Probabilites,Alternatives
True,True,2,"(True, True)","[0, 8, 9, 1, 5, -2, 5, -3, -1, -3, 3, 2, 4, -3, -2, -2, -5, 1, -2, 3, -2, -2, -3, 3, -5, -2, 3, 2, -2, -2, -3, -3, 2, 3, 5, 4, -1, 3, 2, 7, -3, -2, 9, -3, -1, -2, -9, -2, 2, 8, -5, 4, 2, -3, -2, -2, 1, 2, -2, -1, -5, -2, 3, 3, -2, 3, 2, -5, -1, -3, 4, -4, -2, -4, 1, -1, 2, 1, -2, 2, 5, -2, 3, 4, 2, -9, -2, 3, -2, -4, -2, 2, -3, 4, 2, -3, 2, -5, 2, -3, 4, 3, 8, -2, -4, 3, -2, -2, 3, 1, -1, -2, -3, -1, -7, 3, 4, 2, 4, 1, -2, -3, 7, -2, 2, 4, -3, 5, 2, -2, 5, 2, -3, 1, -4, 2, -2, -4, -2, 3, -2, -2, -9, 9, -3, 2, -2, -5, 2, 7, -1, -7, 3, 2, -2, 4, -1, -2, -5, 3, -5, 3, -2, 2, -2, 7, 2, -7, 3, 2, -2, -3, 9, 2, -2, 2, -2, 2, -2, -3, 2, 2, -2, -2, 3, 3, -2, -2, 3, 3, -2, 3, -2, 2, -2, -2, 5, -9, -2, 1, -2, -2, 3, 4, 2, -1, -3, -2, -3, -1, -2, -3, -5, 2, -2, 2, -2, -1, 2, -1, 2, 1, -2, -3, -2, 8, 3, 1, -4, 6, -2, 2, -3, -7, 1, -2, 2, 3, -2, -1, -8, 5, 3, 7, -2, 2, -2, 2, -3, -4, 5, -2, -4, -2, -4]","[0, 3.4439720952079393, 3.4439720952079393, 3.376412662358794, 3.376412662358794, 3.300234722958809, 3.300234722958809, 2.606239009077841, 2.606239009077841, 2.937375706906173, 2.937375706906173, 2.84071486285497, 2.84071486285497, 3.088555189568919, 3.088555189568919, 2.781899058810923, 2.781899058810923, 1.72588011166538, 1.72588011166538, 2.3268368014566403, 2.3268368014566403, 1.743676060046943, 1.743676060046943, 2.975464942677508, 2.975464942677508, 2.230146071712242, 2.230146071712242, 2.012424752878428, 2.012424752878428, 2.724272955611332, 2.724272955611332, 2.1893647400375515, 2.1893647400375515, 0.8050583127983504, 0.8050583127983504, 2.2124799956092396, 2.2124799956092396, 2.1077130246314852, 2.1077130246314852, 1.3967179646600907, 1.3967179646600907, 2.5262474789574423, 2.5262474789574423, 1.4181796137499538, 1.4181796137499538, 0.5781994772669043, 0.5781994772669043, 2.246885637134211, 2.246885637134211, 2.7376555193512453, 2.7376555193512453, 2.018798000258887, 2.018798000258887, 1.7804902252744708, 1.7804902252744708, 1.2664871206830692, 1.2664871206830692, 1.791516842400175, 1.791516842400175, 1.5196962930202529, 1.5196962930202529, 1.7527694757419137, 1.7527694757419137, 1.1359890004295645, 1.1359890004295645, 1.6613325354889574, 1.6613325354889574, 1.2579908741218107, 1.2579908741218107, 2.822515381155279, 2.822515381155279, 1.482776269832434, 1.482776269832434, 1.620509004757208, 1.620509004757208, 1.0199642460248224, 1.0199642460248224, 1.5461276847608358, 1.5461276847608358, 0.6884322827717227, 0.6884322827717227, 1.710084148524748, 1.710084148524748, 1.8560204865949934, 1.8560204865949934, 1.015292835984886, 1.015292835984886, 0.5427190261598424, 0.5427190261598424, 1.964892019188463, 1.964892019188463, 1.7722544449805027, 1.7722544449805027, 1.5509169172166613, 1.5509169172166613, 1.975902119145942, 1.975902119145942, 1.9526701191718983, 1.9526701191718983, 1.6871634506937963, 1.6871634506937963, 1.6303721475447408, 1.6303721475447408, 0.6812075191708644, 0.6812075191708644, 1.140753873403289, 1.140753873403289, 0.6606823149557091, 0.6606823149557091, 0.5786137282558202, 0.5786137282558202, 1.519529283773403, 1.519529283773403, 1.4929991434179366, 1.4929991434179366, 2.253207127660484, 2.253207127660484, 2.140040779408779, 2.140040779408779, 1.6326051574863452, 1.6326051574863452, 2.187841609887859, 2.187841609887859, 1.8568957490632372, 1.8568957490632372, 1.439256609755982, 1.439256609755982, 0.9792452656843817, 0.9792452656843817, 0.9832290127677833, 0.9832290127677833, 1.3905159660748905, 1.3905159660748905, 1.0561758500274312, 1.0561758500274312, 0.3770607215357057, 0.3770607215357057, 1.3077522423967376, 1.3077522423967376, 1.6297421223492514, 1.6297421223492514, 0.024492604733109564, 0.024492604733109564, 1.3709041977464602, 1.3709041977464602, 0.8490250682217699, 0.8490250682217699, 0.06775417414903545, 0.06775417414903545, 2.2052697596814754, 2.2052697596814754, 1.428275987118529, 1.428275987118529, 0.6243063093232413, 0.6243063093232413, 1.5357867903179632, 1.5357867903179632, 0.9331347621344813, 0.9331347621344813, 0.24062227568457786, 0.24062227568457786, 0.7754936281252788, 0.7754936281252788, 0.5340197960168287, 0.5340197960168287, 1.2550598416038696, 1.2550598416038696, 1.5875487992393846, 1.5875487992393846, 1.4526343699153332, 1.4526343699153332, 0.4306867967965235, 0.4306867967965235, 0.1653482996382541, 0.1653482996382541, 0.4836657682752246, 0.4836657682752246, 1.8027709510148497, 1.8027709510148497, 0.32850008477949416, 0.32850008477949416, 0.605666047252894, 0.605666047252894, 1.1092417817596183, 1.1092417817596183, 1.5633572530102346, 1.5633572530102346, 0.8857070470487697, 0.8857070470487697, 1.382680822095856, 1.382680822095856, 0.7036245526375629, 0.7036245526375629, 0.2694646768055529, 0.2694646768055529, 0.6303549370628011, 0.6303549370628011, 2.0516386852219366, 2.0516386852219366, 0.03789940967349372, 0.03789940967349372, 0.01607453343546759, 0.01607453343546759, 0.23564148295584236, 0.23564148295584236, 0.4552660920327336, 0.4552660920327336, 1.7250558988661993, 1.7250558988661993, 0.6375049327029548, 0.6375049327029548, 1.0528434884885647, 1.0528434884885647, 0.9134323345969501, 0.9134323345969501, 1.2343956596611136, 1.2343956596611136, 0.453085295315226, 0.453085295315226, 0.028580098332249827, 0.028580098332249827, 0.3828715918701424, 0.3828715918701424, 2.2399901289841497, 2.2399901289841497, 2.6387041738217296, 2.6387041738217296, 1.043070528119196, 1.043070528119196, 0.6491925725207661, 0.6491925725207661, 0.8045829185322744, 0.8045829185322744, 0.12292187574451435, 0.12292187574451435, 1.9713704952673454, 1.9713704952673454, 1.288866616146664, 1.288866616146664, 1.591882821777806, 1.591882821777806, 1.5191339546526412, 1.5191339546526412, 0.6951833233174375, 0.6951833233174375, 0.9436439795094745, 0.9436439795094745, 0.7988943399725309, 0.7988943399725309, 1.509963084082952, 1.509963084082952, 1.5606842103798164, 1.5606842103798164, 1.741472748886664, 1.741472748886664]",64,"[64, 72, 73, 73, 77, 71, 78, 70, 72, 74, 80, 73, 75, 75, 76, 68, 65, 73, 70, 77, 72, 78, 77, 76, 68, 73, 78, 77, 73, 74, 73, 65, 70, 68, 70, 77, 72, 73, 72, 84, 74, 70, 81, 75, 77, 75, 68, 74, 78, 76, 63, 77, 75, 75, 76, 75, 78, 75, 71, 73, 69, 71, 76, 68, 63, 73, 72, 63, 67, 67, 74, 73, 75, 68, 73, 72, 75, 73, 70, 86, 89, 72, 77, 74, 72, 72, 79, 78, 73, 73, 75, 77, 72, 72, 70, 71, 76, 73, 80, 73, 80, 66, 71, 75, 73, 78, 73, 73, 78, 77, 75, 73, 72, 77, 71, 78, 79, 73, 75, 74, 71, 66, 76, 69, 73, 80, 73, 73, 70, 61, 68, 75, 70, 73, 68, 65, 61, 63, 65, 70, 65, 72, 65, 82, 70, 77, 73, 63, 70, 80, 72, 65, 75, 77, 73, 77, 72, 68, 65, 89, 81, 92, 87, 74, 70, 84, 79, 67, 77, 74, 70, 69, 81, 81, 77, 80, 76, 75, 71, 70, 75, 77, 73, 75, 80, 75, 70, 70, 75, 73, 68, 74, 69, 78, 74, 71, 78, 71, 78, 74, 71, 78, 83, 70, 68, 70, 68, 73, 72, 72, 71, 75, 73, 75, 71, 75, 71, 77, 80, 76, 79, 76, 73, 70, 71, 80, 75, 78, 73, 77, 69, 80, 75, 72, 80, 71, 75, 78, 73, 73, 66, 76, 74, 73, 64, 78, 74, 71, 66, 69, 78, 78, 76, 71, 69]","[-0.0, 6.586759979536641, 5.99302662679525, 4.392526360800033, 4.405284761118036, 1.9855831148423633, 4.687747232346612, 3.1336213130644164, 1.4346640222310865, 2.5881208331273124, 3.907439491822707, 1.5362151353017, 4.921833857545244, 2.893744901475656, 1.8966052860400433, 2.2949496224789514, 5.3394156038648735, 1.2303814768683163, 1.2081765378786868, 2.2173690653733775, 1.236442524419711, 4.512616920863481, 0.6422069103542518, 2.493047699675851, 4.6698036963533776, 1.4514799530815217, 1.9471671482361872, 5.960087954194543, 0.7885348453630111, 3.1119079174884385, 1.4906994818243267, 1.7244791763641145, 2.326791294720585, 0.2277536504961373, 7.110985679472442, 4.730926291945885, 1.2961893219513505, 3.5884797905582713, 1.9192524542536595, 3.139603838168342, 0.5675743297678091, 1.4301084622339673, 2.741761658371469, 0.5062619130495987, 2.4978086016579244, 0.1452212947204504, 9.409261157694338, 5.04570760153768, 1.9260996855826407, 2.47858695048293, 7.816785419138826, 4.434559727328087, 1.4761207053076013, 1.1811006744023873, 2.7622462562213266, 2.960787017751474, 0.3945239869516762, 1.0626053946599585, 1.7462227240320933, 0.49168466234451086, 3.8334664419690547, 0.8982951074058254, 2.4323082116705916, 1.170854074607228, 0.8935353256836094, 3.9617203893399107, 0.5596163120760167, 0.41245848408082264, 5.7659980364636905, 2.849024228249867, 2.3263981370552527, 0.8029216393504668, 1.6916903354304362, 2.5476634277937324, 0.7365950002008076, 0.9369115250346848, 1.0714180065308123, 1.5111457913592279, 0.9901505361381814, 0.22650804871760896, 12.248138538974834, 1.465021958106119, 1.7452254778830931, 1.3647747985955838, 1.4461186382223408, 2.1673575578840807, 0.43523493931666457, 0.11589133113243927, 4.324532084931234, 2.0025084394140955, 1.1312807904825382, 1.5090176831227122, 1.3061784791879054, 4.849091068720477, 4.420317033152554, 3.0138642265040936, 1.5109036716881852, 4.1709686860338735, 2.871665920735793, 1.2034666808084753, 1.6204463842763945, 1.0530318041703792, 1.3965628319098038, 4.162612265920067, 0.1515234320442112, 1.1269291239332024, 0.9330640077705805, 0.2435829199390076, 2.7231624119732554, 3.638792049029083, 0.14860359543072552, 0.8495768445231623, 4.667653335661541, 0.42170309360363106, 4.59294927741227, 2.0763904084710543, 2.55585860365579, 1.4327503627679081, 1.579978902362972, 1.127953577444953, 2.1018982858874606, 6.1173688939488, 3.724652010333368, 1.3560835550880919, 1.3920168800906287, 6.635107266392579, 0.6947413855078636, 4.0412818645064865, 0.3055421536969874, 3.510945363239683, 0.3408698336181138, 1.0142094072466876, 1.2140307860313768, 0.317763609899054, 3.0373546540235825, 3.961706810560878, 0.10015084865394373, 1.9439496974919737, 0.6260091019798766, 4.755677914229958, 0.8022649360291587, 0.0026486973421778813, 16.106484905300682, 1.7301599862968682, 0.7020360189475989, 0.34056486066268804, 2.386564009543922, 0.009072530450652769, 8.312355993113226, 2.281816938199546, 1.6328878169853314, 0.5785767731333807, 2.578268283406591, 0.24017141802661757, 2.709933362580482, 2.781222421556948, 1.2290388654079833, 0.29306221910182384, 6.222197870889025, 5.11667830434048, 0.04950005108436425, 3.627364116703009, 0.19373755546514126, 4.459116319982685, 0.12400160661408915, 2.6276723918949867, 3.170485942437855, 1.2211948799798689, 4.963423493258941, 0.7453099389729303, 1.6709995827716044, 0.09780617154092607, 4.339209086075775, 6.090512220950719, 0.029281381479350523, 0.10195782685249453, 9.85493290662047, 1.136283799635205, 1.4465367756064067, 4.482245328329254, 0.07452325612104843, 4.586498531417332, 0.12755104976658777, 1.2555017976484377, 0.8279063734242305, 1.2078244406508443, 1.9188683139735738, 0.2551272935956536, 3.0396033053106857, 0.4295442518132062, 3.027622924221944, 0.15019723659658546, 5.254408343461369, 0.04749380343848626, 7.135440454583039, 0.160153882849739, 3.8465319650351577, 4.467850012953232, 1.7523407408333074, 13.455743380216605, 0.004484277337841581, 0.001721843600023188, 11.461753629102647, 7.330594218703483, 0.03559839120454289, 0.09772840586682295, 5.145963142014411, 0.7351542173490904, 3.3123632646130825, 6.494580445979573, 0.13355109707151624, 0.3540245087945263, 2.8619614796404296, 1.9751018841808468, 0.4419554389434838, 1.1519231127850098, 0.9457940564743783, 8.500460410149453, 0.11723394009641816, 0.0032142760197442096, 9.864565525246611, 3.815573326732848, 0.10785991120469103, 2.016892467732585, 1.97645595905782, 6.048605195415193, 1.6035111365784547, 0.41725903633445893, 2.3670719662050765, 0.12523345846323136, 7.1949924919136645, 0.2167502237664836, 4.006576177932699, 6.2995558180420765, 0.02141360290184941, 1.2343246943606265, 3.1448528959669235, 0.6151663649240366, 1.8700968494976618, 0.5616069528227604, 4.8077055570258995, 4.242259404443007, 4.878047816425623, 6.103605230135434, 5.6664552177613965, 0.6269737491978519, 1.5066052807671193, 0.3504736182797393, 2.2553183869516276, 0.5327492755902987, 2.5210040313680913, 1.1946175392392229, 1.872881948018933, 0.7870906719942448, 1.9365904563198826]","[(75, 0.0005663903507263327)]"
True,True,3,"(True, False)","[0, -3, -2, -9, -8, 8, 9, 9, 7, 3, -2, 2, -1, -9, -2, 1, -2, 2, -2, 2, 5, 2, -2, 3, -2, -2, 1, 2, 7, -3, -2, 7, -1, 2, 5, 2, -2, 2, -3, -2, 2, -5, -3, -2, 2, 5, 2, 2, -5, -1, -8, 2, -2, 4, -8, 3, -2, -2, -3, -2, 1, 2, 7, -7, -2, -4, -2, -2, 3, -3, 2, 8, 1, 2, -3, -7, 5, 3, 2, 7, 2, 5, 1, 7, -5, 3, -5, -2, 2, 1, 3, 5, 4, 3, 2, 2, -2, 2, -3, -2, 1, 3, 1, -2, 1, -3, 1, -7, -5, 7, 5, -3, -1, 2, -2, -1, 2, -2, 1, -2, 5, 2, -8, -2, 2, -2, -7, -2, 7, -2, -1, -6, 2, 2, -2, 7, -2, -8, 2, 3, -7, -7, -2, 2, -8, 2, -1, 1, -2, -2, -7, 3, 5, 3, -2, 7, 2, 2, 1, -2, -7, 2, 5, -2, -5, -8, -1, -2, 3, 2, 3, 2, 4, -2, 2, 7, 5, 2, -2, -1, 2, 2, -3, -3, -1, 1, -4, 4, 2, 3, 1, -2, 1, -5, -3, -2, 1, -4, 3, 3, -7, -1, -3, 2, -3, -5, 2, -5, -2, -1, 2, 3, 5, 1, -1, 7, -2, 1, -7, 1, -2, -2, -3, 5, -2, -2, 1, 7, -2, 4, -3, 1, -2, 3, -2, 2, -2, 2, -1, 2, 9, -1, 2, 2, -2, 8, 2, -3, 2, -2, 3, -3, -7, -3, 2]","[0, 3.376412662358794, 3.376412662358794, 3.267207861924635, 3.267207861924635, 3.381743623462121, 3.381743623462121, 3.025514595760546, 3.025514595760546, 2.069496224592723, 2.069496224592723, 2.4421529656290812, 2.4421529656290812, 1.5477524846483537, 1.5477524846483537, 1.4954910566712396, 1.4954910566712396, 1.7024496972266812, 1.7024496972266812, 2.6496360899525446, 2.6496360899525446, 1.4556454849760332, 1.4556454849760332, 1.491608480911274, 1.491608480911274, 1.4887833360966174, 1.4887833360966174, 1.8212870019400973, 1.8212870019400973, 1.5832962840237104, 1.5832962840237104, 0.19257137022546492, 0.19257137022546492, 1.8414334007208422, 1.8414334007208422, 1.7259769673030627, 1.7259769673030627, 1.6739754112336738, 1.6739754112336738, 1.5718344961511086, 1.5718344961511086, 1.6132288204607015, 1.6132288204607015, 2.012576899853531, 2.012576899853531, 1.7769992223646232, 1.7769992223646232, 1.595892831944577, 1.595892831944577, 2.1263826041011775, 2.1263826041011775, 2.7508300487692994, 2.7508300487692994, 0.9576077046459779, 0.9576077046459779, 1.462822351025526, 1.462822351025526, 1.1409621390346092, 1.1409621390346092, 1.9878464040179065, 1.9878464040179065, 2.1998850456638106, 2.1998850456638106, 1.8633488693113163, 1.8633488693113163, 0.46715769106302973, 0.46715769106302973, 0.6033066655241269, 0.6033066655241269, 1.867762219940701, 1.867762219940701, 2.7574576564976616, 2.7574576564976616, 0.3845738063467678, 0.3845738063467678, 1.101330025611111, 1.101330025611111, 0.5853402936015945, 0.5853402936015945, 1.0964647702408494, 1.0964647702408494, 1.8802719349903372, 1.8802719349903372, 0.785265220975085, 0.785265220975085, 1.1484012359969111, 1.1484012359969111, 0.776724077961449, 0.776724077961449, 2.2481479369446253, 2.2481479369446253, 2.1497412166687844, 2.1497412166687844, 1.866139010563343, 1.866139010563343, 1.4446986864456235, 1.4446986864456235, 0.7748978554948349, 0.7748978554948349, 0.6198751952989314, 0.6198751952989314, 0.7448166496251785, 0.7448166496251785, 0.8074519721266201, 0.8074519721266201, 1.7359661962420592, 1.7359661962420592, 0.8429978873388986, 0.8429978873388986, 1.8025897585753419, 1.8025897585753419, 1.8054706399836904, 1.8054706399836904, 0.8943636601317535, 0.8943636601317535, 0.26978385671875293, 0.26978385671875293, 0.5646349052912758, 0.5646349052912758, 0.920738249472313, 0.920738249472313, 1.7239028491972979, 1.7239028491972979, 1.5729401155124718, 1.5729401155124718, 0.09212827692964257, 0.09212827692964257, 1.1622468085604796, 1.1622468085604796, 0.7843611673912618, 0.7843611673912618, 0.27414249236928767, 0.27414249236928767, 1.4576515619298906, 1.4576515619298906, 0.5215488019705014, 0.5215488019705014, 0.8084189202188286, 0.8084189202188286, 1.960025890284285, 1.960025890284285, 1.9736342748835198, 1.9736342748835198, 1.7116196663407883, 1.7116196663407883, 2.0024808003296655, 2.0024808003296655, 0.2519244229604957, 0.2519244229604957, 2.0062870372212567, 2.0062870372212567, 0.7421505698354657, 0.7421505698354657, 0.29281891141672695, 0.29281891141672695, 0.801858249385874, 0.801858249385874, 0.0007923191343415816, 0.0007923191343415816, 0.725767905991956, 0.725767905991956, 1.6933253675102646, 1.6933253675102646, 1.254585662666598, 1.254585662666598, 0.38176496468700577, 0.38176496468700577, 1.7869550757780337, 1.7869550757780337, 0.26487866491192646, 0.26487866491192646, 0.6337101420671892, 0.6337101420671892, 0.48059836613272783, 0.48059836613272783, 1.8649169510524697, 1.8649169510524697, 0.7156423411488385, 0.7156423411488385, 1.5470582338765806, 1.5470582338765806, 1.9742377177955468, 1.9742377177955468, 0.12546712533750162, 0.12546712533750162, 1.5035345149382997, 1.5035345149382997, 1.076217793432145, 1.076217793432145, 2.0780665851602937, 2.0780665851602937, 0.5473457011762308, 0.5473457011762308, 1.1634622907582564, 1.1634622907582564, 0.02902020310803846, 0.02902020310803846, 0.09165356978840881, 0.09165356978840881, 1.6249790519156708, 1.6249790519156708, 1.0288195182094917, 1.0288195182094917, 0.8110841619434986, 0.8110841619434986, 0.5046713596519872, 0.5046713596519872, 0.3642104132821933, 0.3642104132821933, 1.0797771070043032, 1.0797771070043032, 1.8626265982473746, 1.8626265982473746, 0.5011781113664858, 0.5011781113664858, 0.4838123466054437, 0.4838123466054437, 0.1941075129780134, 0.1941075129780134, 0.09897496373992377, 0.09897496373992377, 0.06540210825896929, 0.06540210825896929, 1.4033139223968851, 1.4033139223968851, 1.3524408311045546, 1.3524408311045546, 1.0139879719747222, 1.0139879719747222, 1.2765838941317833, 1.2765838941317833, 1.596153937119811, 1.596153937119811, 0.22647997937526532, 0.22647997937526532, 1.1772542610619479, 1.1772542610619479, 0.5276927649376911, 0.5276927649376911, 1.5390929726975897, 1.5390929726975897, 1.9763688350784578, 1.9763688350784578, 1.2897307075365567, 1.2897307075365567, 0.2537351771410647, 0.2537351771410647, 2.0217577465982615, 2.0217577465982615, 1.0504823025404293, 1.0504823025404293, 1.8148432342915495, 1.8148432342915495, 0.25478045548045014, 0.25478045548045014]",72,"[72, 69, 70, 60, 61, 78, 79, 69, 67, 64, 59, 80, 77, 70, 77, 70, 67, 69, 65, 66, 69, 61, 57, 83, 78, 75, 78, 72, 77, 74, 75, 77, 69, 69, 72, 71, 67, 67, 62, 64, 68, 64, 66, 59, 63, 62, 59, 85, 78, 77, 70, 77, 73, 82, 70, 75, 70, 75, 74, 72, 75, 77, 82, 70, 75, 65, 67, 67, 72, 69, 74, 79, 72, 69, 64, 60, 72, 65, 64, 71, 66, 73, 69, 71, 59, 69, 61, 57, 61, 64, 66, 67, 66, 62, 61, 87, 83, 80, 75, 75, 78, 73, 71, 75, 78, 70, 74, 75, 77, 77, 75, 72, 74, 72, 68, 74, 77, 72, 75, 70, 77, 77, 67, 75, 79, 80, 75, 68, 77, 73, 74, 59, 67, 69, 65, 74, 65, 64, 74, 72, 62, 67, 72, 81, 71, 74, 71, 70, 67, 62, 57, 63, 65, 75, 70, 72, 67, 66, 65, 69, 64, 68, 71, 71, 68, 61, 68, 69, 74, 61, 62, 71, 73, 59, 63, 64, 62, 63, 59, 63, 66, 68, 63, 64, 66, 67, 62, 66, 64, 64, 62, 85, 88, 78, 80, 78, 81, 71, 78, 78, 68, 77, 75, 75, 70, 66, 73, 70, 73, 77, 80, 73, 75, 75, 73, 82, 73, 78, 70, 78, 75, 73, 72, 77, 70, 72, 75, 79, 70, 72, 65, 75, 72, 80, 75, 74, 70, 77, 74, 72, 79, 76, 79, 79, 75, 75, 69, 72, 77, 77, 82, 77, 73, 72, 77]","[-0.0, 3.1935776780786895, 2.232588002143888, 7.1990467912174525, 7.780748962775022, 6.830407174710295, 6.434954218960096, 3.5266654948065836, 1.8495339371837978, 0.7425507166013128, 3.3135256417233014, 3.567004523601755, 1.0268359312499038, 3.4102953636133204, 0.46331071524662143, 1.426197769960571, 0.8806777337968762, 2.14813732552671, 0.7312155586478865, 1.4462939831425365, 3.493978213775506, 0.46246033933230274, 2.6546321128457895, 2.154158997027541, 0.5631498310666379, 0.7899564281937839, 1.6530258982690613, 2.1033613810597496, 1.3737400833294804, 2.7533341438014642, 0.6923230861073818, 10.198033915794698, 0.029536999413781694, 0.9167669571745013, 7.083719397462665, 6.857105497272214, 0.9885339035187699, 1.0253457170160962, 1.4269554623125604, 0.7569766377642309, 2.8791101304885363, 1.4178350336700964, 0.9704889566515478, 1.000725427240244, 3.5117105606231975, 3.267688303391037, 0.5818910758471428, 3.9406111816616143, 0.50939751178225, 1.3594001202164963, 1.4074832523462533, 2.3918740217980408, 1.9591571221528126, 3.0635769890951323, 6.671142421993297, 3.6106718673536826, 0.5009946833210329, 0.6118700646605967, 1.6494925141123253, 1.9861742121387271, 1.1230298806696428, 1.3266038365316437, 3.4637856563020994, 1.886186406156553, 0.9281168153138253, 0.11592437368939519, 4.114703369004002, 0.15061641043536392, 3.738581222212234, 0.6034724091530145, 3.2766016975225947, 5.579094033445677, 2.6926505217200623, 0.07403078897481265, 5.098931432261587, 2.8341614067004546, 0.3567094354219032, 5.662243971989161, 0.12007431504342642, 3.426366652314033, 0.3063109036508693, 4.609199396028307, 0.8233614838544082, 7.625717343823744, 0.16480060787836304, 0.4441776408716175, 4.240726156081258, 4.985667241847937, 0.17026474297219668, 3.4811511491354916, 1.107802181396832, 2.149160915295344, 1.1004730850868065, 0.9301594275296124, 2.087945514245366, 3.7790347080998754, 0.5689321876412904, 0.21306036635699882, 3.546168601552262, 3.075115721498977, 0.20095784584330995, 5.671527742231535, 4.27111382768919, 0.19278167606044322, 4.653053496059324, 3.4180600665192316, 3.2849732772890867, 0.29781832461722857, 2.7245259586339574, 1.6019369031214787, 1.996929501542772, 1.1442155487856647, 2.06891312773174, 0.28629720054244306, 2.790394342441603, 7.9407300423930165, 0.04394992306987776, 4.227971843292489, 0.13025561532942267, 0.24103521458405883, 5.188182171340494, 1.6747003925673862, 2.352310284814895, 1.511727929345953, 0.9695488425885436, 8.711546046601379, 0.012459780916584394, 6.735444236770706, 4.05343426786357, 4.572640777829152, 0.17182506074551518, 0.0518349899516705, 5.337931454231346, 2.789102528348561, 0.45651173678905327, 10.518280341437663, 0.12875649515331275, 0.18130242850432418, 4.762663737475046, 2.0850300450514268, 0.9558433627621316, 3.5959585456282004, 1.634871142967047, 5.380115686739502, 1.423635661425311, 1.8728262604887174, 1.1614795272509844, 0.04069266135309886, 6.717788263111494, 2.299349451298501, 0.9390518983390271, 5.85081415361674, 0.16489325334004223, 5.167522620404177, 0.05692828450283463, 5.530331375077278, 0.17859131874059683, 17.858912725577785, 6.443804938055534e-05, 4.314789691861682, 0.17582341526878567, 1.8821784404658854, 1.0054557875737582, 1.6466746085225226, 0.6933751743891653, 4.6372334644452975, 0.08275254922583256, 1.3745848679694337, 5.138389420258202, 0.04439316653156023, 7.230324452042681, 4.366103060754484, 0.1531677873863486, 0.09183599338641114, 6.679211964818142, 2.5369542042826354, 1.0602399543427192, 4.258630791664936, 0.16459445850965926, 0.7456092245098982, 1.7409675668327382, 0.9722199576813151, 2.173116676844807, 6.620064450403397, 0.01988001118590534, 1.1597554264675427, 1.1618935461234072, 0.32421034076904404, 3.1557104248585572, 1.3477619738264994, 2.2459038991808926, 0.1640038213068298, 3.346262604531943, 8.065803220879008, 0.45884588011068816, 0.003769192998395768, 10.892581299423425, 7.2372309785857185, 0.013771977597440015, 2.3129258561786923, 5.557769582809143, 0.29795897562559637, 4.089696881259947, 0.22575345314256978, 3.810932746897427, 6.02068584469097, 0.09986376170867037, 4.4747046212173025, 0.08175077503182993, 0.8613211615407913, 1.1877337030519517, 0.7785849788497589, 2.5094877873026227, 0.09291307006754747, 5.332558559633792, 3.3270424601668793, 0.153249328289826, 5.659970211574382, 0.036761457730619854, 7.987862035391553, 0.014331268144375178, 0.00818489915823388, 10.421125240060237, 0.520265262820471, 3.1315013060872756, 1.3781396408796074, 0.8701397196545285, 3.7388381560335255, 0.2525541050637609, 0.3924185301959559, 3.639860820950391, 1.3167618401403791, 1.3239255599516975, 7.420714769789122, 0.0355914457104485, 1.5181613427035492, 0.6845116208789526, 4.452833927877265, 0.12790138198911594, 0.7248076834105008, 5.743555553362188, 2.8985179953552995, 2.806999544767969, 3.15448735921823, 0.48507371240602004, 0.040736844642126215, 7.5512161917469225, 0.8179679149786485, 2.7399187395517686, 0.32886281284886576, 2.8235594692515966, 2.2652566879843254, 5.5462392738207, 0.04826187258923198, 5.461841312083656]","[(66, 0.07674215692564317), (68, 0.22882514091381426)]"
