Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
33,True,True,5,79,1.6382087562317955,74.0,1.6145959785432045,2,2.4766057439883213,0.1486384579911828
34,False,False,1,70,-0.0,,,0,0.0,0.0
34,False,False,2,67,3.469561466583153,72.0,2.0295478472933137,-3,3.381146931142195,0.43175925000105053
34,False,False,3,69,1.912956758110731,66.0,4.406610402411566,2,3.360822132241086,0.3456787500763312
34,False,False,4,70,4.239372713626132,67.0,1.7033233920404058,1,2.865941993033453,0.3027166249230504
34,False,False,5,72,2.020664861964981,69.0,1.1266455612715809,2,2.027723320214681,0.49141324998345226
35,False,True,1,70,-0.0,,,0,0.0,0.0
35,False,True,2,79,6.434954218960096,72.0,2.0295478472933137,9,3.381146931142195,0.3879594999598339
35,False,True,3,71,6.709347151682694,88.0,9.152646096713216,-8,3.213264605693454,0.2487737500341609
35,False,True,4,74,1.378714791697055,79.0,1.945234178454727,3,2.3499911332715278,0.28188287490047514
35,False,True,5,76,0.7028884200008184,73.0,3.066737985799902,2,1.8638758783112583,0.23951879097148776
36,True,False,1,73,-0.0,,,0,0.0,0.0
36,True,False,2,70,3.408869321789014,74.0,3.966053818101713,-3,3.300234722958809,1.261000333004631
36,True,False,3,68,2.127682525816999,73.0,3.4232593386742356,-2,3.381146931142195,0.1992591250455007
36,True,False,4,65,2.8103045524646157,70.0,1.4128786004451672,-3,2.7867124131905987,0.4086196250282228
36,True,False,5,68,1.3545724304463846,63.0,1.8759892313637558,3,2.6064225769780163,0.3245554999448359
37,True,True,1,62,-0.0,,,0,0.0,0.0
37,True,True,2,64,1.9235572125283575,59.0,3.8976802395396626,2,3.404575092537958,0.19290691695641726
37,True,True,3,66,2.1769089746898738,63.0,4.702667865051626,2,3.443106587287907,0.031335833016783
37,True,True,4,67,3.2633688205761033,68.0,2.293921091436895,1,2.91708093689924,0.17306537507101893
37,True,True,5,69,1.648226276740369,64.0,2.975992955415907,2,2.4520692417154093,0.5280363329220563
38,False,False,1,73,-0.0,,,0,0.0,0.0
38,False,False,2,71,1.9855831148423633,77.0,5.258001166155915,-2,3.300234722958809,1.1491260830080137
38,False,False,3,68,3.7206722401141907,73.0,2.2380607273497417,-3,3.3264911720948964,0.3395797909470275
38,False,False,4,66,1.7025316962871178,64.0,4.3125364683642475,-2,2.9179747944339933,0.758104040985927
38,False,False,5,68,1.0686970904379804,71.0,2.9183214513831217,2,2.5711729774093426,0.36956999998074025
39,False,False,1,60,-0.0,,,0,0.0,0.0
39,False,False,2,62,1.9296774372723635,58.0,2.6640636924952426,2,3.4160728239352625,0.3615449999924749
39,False,False,3,60,2.3480213048269967,64.0,1.9235572125283575,-2,3.404575092537958,0.31642370903864503
39,False,False,4,57,2.9555387803367785,62.0,1.3503804655641976,-3,2.8400015760953323,0.31053754210006446
39,False,False,5,65,3.7793363306824292,64.0,2.9909024588771214,8,2.845386112277498,0.2853668329771608
40,True,False,1,73,-0.0,,,0,0.0,0.0
40,True,False,2,72,4.178127479917258,66.0,5.253844085231208,-1,3.300234722958809,17.71140433405526
40,True,False,3,74,2.088016409839036,67.0,4.255306301348353,2,3.376412662358794,0.43922058306634426
40,True,False,4,72,1.6570160009178656,76.0,2.245949292659847,-2,2.907504195913317,0.46195541601628065
40,True,False,5,77,5.344435329432536,70.0,2.2951450542709253,5,2.71705597905996,0.3107334580272436
41,True,False,1,67,-0.0,,,0,0.0,0.0
41,True,False,2,70,3.494059360981964,65.0,2.215979728426081,3,3.360822132241086,0.6178182500880212
41,True,False,3,67,3.469561466583153,73.0,3.4232593386742356,-3,3.381146931142195,0.1395428329706192
41,True,False,4,65,1.4834532577656638,70.0,1.9234523708465352,-2,2.7715647043872953,0.05512945808004588
41,True,False,5,60,4.298824013085774,67.0,1.434420371978883,-5,2.2980634626987357,0.2976524169789627
42,False,True,1,66,-0.0,,,0,0.0,0.0
42,False,True,2,73,4.814247108185809,67.0,4.1533091222377605,7,3.4110309588199024,0.2876241250196472
42,False,True,3,75,2.1007894492757884,71.0,1.9855831148423633,2,3.3008339937282973,0.6436332499142736
42,False,True,4,73,1.5126273059386754,77.0,2.3791644512766887,-2,2.851668639234728,0.20795499999076128
42,False,True,5,75,1.4363232875521765,70.0,2.6881645984996925,2,2.5110807279766836,0.37708645907696337
43,False,False,1,70,-0.0,,,0,0.0,0.0
43,False,False,2,72,2.0295478472933137,68.0,2.127682525816999,2,3.381146931142195,0.7132367079611868
43,False,False,3,77,4.405284761118036,73.0,4.392526360800033,5,3.376412662358794,0.37753858405631036
43,False,False,4,79,2.2626719152192893,74.0,2.5881208331273124,2,2.937375706906173,0.23275341698899865
43,False,False,5,77,1.2378991342334345,81.0,2.1305323939833887,-2,2.474761030341899,0.9895298749906942
44,True,False,1,68,-0.0,,,0,0.0,0.0
44,True,False,2,71,3.294259765186547,66.0,2.167642265005514,3,3.411931405518565,0.1729787909425795
44,True,False,3,69,1.8632407968732245,67.0,5.053337368027283,-2,3.3264911720948964,0.243879041983746
44,True,False,4,71,1.5242075413003868,67.0,1.8880025857161151,2,2.7753494038703193,0.24952891597058624
44,True,False,5,73,2.358129260767502,72.0,3.544105321113117,2,2.8723081369546084,0.6193637499818578
45,True,False,1,68,-0.0,,,0,0.0,0.0
45,True,False,2,65,3.594526874828702,71.0,3.294259765186547,-3,3.411931405518565,0.6817571670981124
45,True,False,3,68,3.3721655478362176,67.0,1.7346468552745236,3,3.2694808087946488,0.7958960420219228
45,True,False,4,70,1.2985978339524462,65.0,1.9737797682832279,2,2.557596771517993,0.423857833025977
45,True,False,5,72,2.0470544791224174,67.0,4.75376534423811,2,2.3733518854170064,0.22767608310095966
46,False,False,1,61,-0.0,,,0,0.0,0.0
46,False,False,2,56,5.859636139992589,63.0,1.8411243506249906,-5,3.408827837528595,0.9806167080532759
46,False,False,3,54,3.854802084460064,59.0,2.634603876536528,-2,3.589981520811668,0.21340737503487617
46,False,False,4,58,4.1153370502433395,63.0,4.794576618300339,4,2.7509897573700717,0.2774482909590006
46,False,False,5,65,3.457909262226201,56.0,1.1450022183543076,7,1.9880980700530224,0.3304329999955371
47,False,False,1,67,-0.0,,,0,0.0,0.0
47,False,False,2,65,2.215979728426081,69.0,1.912956758110731,-2,3.360822132241086,0.39082800003234297
47,False,False,3,67,1.7346468552745236,70.0,4.358640698200842,2,3.2694808087946488,0.2848652920220047
47,False,False,4,64,5.16857860818425,70.0,2.581703864518234,-3,2.917357758315691,0.2507143330294639
47,False,False,5,62,0.8660637186223966,60.0,2.3640422429697536,-2,1.9952842908376165,0.25852179108187556
