Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,RT
0,True,True,1,65,1.0,,,1.827830218942836
0,True,True,2,60,0.0347107438016529,60.0,0.0347107438016529,0.0003119800239801407
0,True,True,3,63,0.14757045675413022,58.0,0.1577745383867833,0.0005431300960481167
0,True,True,4,63,0.364155739706157,65.0,0.08992134503343914,1.270421825000085
0,True,True,5,58,0.2313518792457166,65.0,0.08992134503343914,1.8730255090631545
0,True,True,6,63,0.364155739706157,65.0,0.08992134503343914,0.3391173700802028
0,True,True,7,63,0.364155739706157,67.0,0.08990698320144384,0.5370966020273045
0,True,True,8,63,0.364155739706157,58.0,0.2313518792457166,0.4657339530531317
