Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
8,True,True,5,71,3.7802960324716604,70.0,2.2951450542709253,-1,2.71705597905996,0.0001233549992321059
9,True,True,1,71,-0.0,,,0,0.0,0.0
9,True,True,2,78,5.233696221794538,73.0,2.2380607273497417,7,3.3264911720948964,0.00015918999997666106
9,True,True,3,85,7.328797733259908,70.0,7.134439556285811,7,3.2501734379793947,0.0002543039990996476
9,True,True,4,88,4.312110779856795,83.0,0.8909302317833122,3,2.4510213283354245,0.00014248099978431128
9,True,True,5,86,3.8673752955053313,90.0,0.32071943313794915,-2,1.1559209211373245,0.0001483569994888967
10,False,False,1,68,-0.0,,,0,0.0,0.0
10,False,False,2,71,3.294259765186547,70.0,2.040190219573672,3,3.411931405518565,0.00013448800018522888
10,False,False,3,74,3.3474950669819874,69.0,1.8632407968732245,3,3.3264911720948964,0.0001453000004403293
10,False,False,4,76,1.5306415426778899,71.0,1.8100014122206347,2,2.723794984993658,0.00014329299847304355
10,False,False,5,74,1.4022001002738291,73.0,5.961381322525766,-2,2.6063753430902046,0.000132597999254358
11,False,True,1,62,-0.0,,,0,0.0,0.0
11,False,True,2,55,5.808433303850101,53.0,9.201110366426532,-7,3.40551892997495,0.00013102299999445677
11,False,True,3,57,1.8647323192229441,62.0,3.3946086173872545,2,3.568425234988103,0.00013759100147581194
11,False,True,4,66,7.556203722624656,55.0,1.8679407317893881,9,2.736054019238388,0.0001399669999955222
11,False,True,5,67,3.8821917862009645,64.0,0.5645338920551535,1,1.7059639108867346,0.0001571220000187168
12,True,True,1,64,-0.0,,,0,0.0,0.0
12,True,True,2,62,2.1810286306335875,69.0,3.754500493184299,-2,3.443106587287907,0.00014279100105341058
12,True,True,3,58,5.743969467611386,59.0,3.8976802395396626,-4,3.404575092537958,0.00018051299957733136
12,True,True,4,49,17.122433706722166,54.0,11.572969887222397,-9,1.9463078773185052,0.0001394219998474
12,True,True,5,56,7.103287808412022,50.0,2.2703977942472804,7,4.215171527888555,0.0001912890002131462
13,True,True,1,74,-0.0,,,0,0.0,0.0
13,True,True,2,77,3.694087435697488,72.0,1.8848527288588888,3,3.2684824570540854,0.00014582400035578758
13,True,True,3,75,1.8660634201017439,74.0,3.100757442558323,-2,3.2806852397967843,0.0001574079997226363
13,True,True,4,76,9.457177158940748,71.0,10.102861990408833,1,2.757491827759696,0.00012596399938047398
13,True,True,5,69,2.5424734955619517,78.0,2.88498381315419,-7,2.5031695381612096,0.0002659029996721074
14,False,False,1,67,-0.0,,,0,0.0,0.0
14,False,False,2,69,1.912956758110731,65.0,2.215979728426081,2,3.360822132241086,0.00015312399955291767
14,False,False,3,76,4.915766347315936,78.0,6.4117252747293785,7,3.266746340420286,0.00012210499880893622
14,False,False,4,75,5.327224040838963,74.0,1.021671769836528,-1,2.6532012920745323,0.00012522600081865676
14,False,False,5,71,1.3725936208827034,76.0,1.7986622315778087,-4,1.7294645778486548,0.0001512869985162979
15,False,True,1,70,-0.0,,,0,0.0,0.0
15,False,True,2,74,5.2835998060814635,69.0,4.262999880056443,4,3.381146931142195,0.00013101100012136158
15,False,True,3,82,7.408151051368175,83.0,7.529856285480573,8,3.269012227224951,0.00017262700021092314
15,False,True,4,86,4.509784103356753,79.0,1.4884577379843003,4,1.938703509735733,0.00020001200027763844
15,False,True,5,87,5.407462088357903,84.0,0.04836809843816754,1,0.26703512179601263,0.00012039300054311752
16,True,False,1,63,-0.0,,,0,0.0,0.0
16,True,False,2,64,4.35107258307814,61.0,2.6561156552435885,1,3.42285722931988,0.00016652600061206613
