Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
0,True,True,1,60,-0.0,,,0,0.0,0.0
0,True,True,2,63,2.760524168613871,65.0,3.9769119359858975,3,3.4160728239352625,0.644269207958132
0,True,True,3,65,1.9103020383379123,60.0,3.262987078276153,2,3.42285722931988,1.152781542041339
0,True,True,4,67,1.921516703412774,63.0,1.8849243949474126,2,2.8986045404797296,0.40368333295919
0,True,True,5,65,1.6664697097740082,70.0,1.7392380300213302,-2,2.5780569355052956,0.4862336249789223
0,True,True,6,63,0.9677501502529112,58.0,4.215299734757432,-2,1.90790472022317,0.5732285829726607
0,True,True,7,60,2.213213757478068,65.0,1.276223378447518,-3,1.97318822689321,0.540841709007509
0,True,True,8,58,1.1836889016146497,67.0,3.031901032166415,-2,1.7328163175817017,0.6346250420901924
1,True,True,1,68,-0.0,,,0,0.0,0.0
1,True,True,2,65,3.594526874828702,70.0,2.040190219573672,-3,3.411931405518565,1.3028207919560373
1,True,True,3,68,3.3721655478362176,74.0,6.124569497930193,3,3.2694808087946488,4.31037404097151
1,True,True,4,70,1.2985978339524462,77.0,7.58193721934138,2,2.557596771517993,0.49922337499447167
1,True,True,5,69,15.48632636072001,74.0,15.89248215563656,-1,2.373352107837536,0.583393209031783
1,True,True,6,67,2.2835414948651027,73.0,0.996926343425749,-2,2.080161600016628,0.3765481250593439
1,True,True,7,64,6.030558085517386,69.0,1.738689908478106,-3,2.4578926272266743,0.3613641670672223
1,True,True,8,65,0.5690403743515327,67.0,3.1956177841090025,1,1.725240499743431,0.9841299580875784
2,True,True,1,69,-0.0,,,0,0.0,0.0
2,True,True,2,66,3.703836875678449,71.0,2.0143509242657833,-3,3.266746340420286,2.5978754580719396
2,True,True,3,64,2.131805255908111,63.0,3.8107143876870753,-2,3.4110309588199024,0.933106916025281
2,True,True,4,62,2.1123539763171375,68.0,4.9159355473331265,-2,2.900930917467158,0.5935912500135601
2,True,True,5,60,4.91607497941787,61.0,3.264452890210242,-2,2.8354840581102403,1.2639915000181645
2,True,True,6,62,0.04926443535223743,57.0,6.5793803917963585,2,0.3060769815331867,3.284728250000626
2,True,True,7,67,1.1169285426589466,64.0,4.00650160015696,5,1.9780685431171638,1.1063835830427706
2,True,True,8,62,4.975070095410306,66.0,0.13734850189293227,-5,0.5968682801343674,3.117023458937183
3,True,True,1,72,-0.0,,,0,0.0,0.0
3,True,True,2,70,2.232588002143888,74.0,2.088016409839036,-2,3.376412662358794,0.14153699995949864
3,True,True,3,74,5.2835998060814635,71.0,4.3068339795156705,4,3.381146931142195,0.1371141669806093
3,True,True,4,77,3.3149015113028435,72.0,0.827646045071258,3,2.2198519892270303,0.3456899169832468
3,True,True,5,79,0.8388717579757591,74.0,2.9531366849063665,2,1.9670873513695069,0.39961399999447167
3,True,True,6,81,2.823386737193853,77.0,1.025084178684364,2,1.9530928216269452,0.49246824998408556
3,True,True,7,73,23.98252630036321,85.0,24.676099299016037,-8,1.0591987012151232,0.974411458009854
3,True,True,8,75,2.7878005542052664,81.0,2.1537028992924547,2,2.6721513840989544,5.486961874994449
