Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
0,True,False,1,67,-0.0,,,0,0.0,0.0
0,True,False,2,70,3.494059360981964,65.0,2.215979728426081,3,3.360822132241086,1.2537020900053903
0,True,False,3,67,3.469561466583153,73.0,3.4232593386742356,-3,3.381146931142195,0.5062757480191067
0,True,False,4,70,1.9234523708465352,65.0,1.4834532577656638,3,2.7715647043872953,0.377769915969111
0,True,False,5,67,2.264345871833663,72.0,1.1433244967687863,-3,2.423413414486941,0.9825851150089875
1,True,False,1,68,-0.0,,,0,0.0,0.0
1,True,False,2,71,3.294259765186547,65.0,3.594526874828702,3,3.411931405518565,1.6658874159911647
1,True,False,3,73,2.2380607273497417,69.0,1.8632407968732245,2,3.3264911720948964,1.6671263290336356
1,True,False,4,78,4.452561521095,75.0,2.398928874741473,5,3.045964147901633,0.6027776920236647
1,True,False,5,71,5.397428919698493,73.0,2.4071275175386773,-7,2.644462123803829,5.507393138017505
