Trial,Generated,Changed,Position,Tone,Surprise,Alternative,Alt_Surprise,PitchDif,Entropy,RT
0,True,True,1,60,-0.0,,,0,0.0,0.0
0,True,True,2,62,1.9296774372723635,58.0,2.6640636924952426,2,3.4160728239352625,0.36557929194532335
0,True,True,3,60,2.3480213048269967,64.0,1.9235572125283575,-2,3.40551892997495,0.9974797919858247
0,True,True,4,58,2.4316092994626874,57.0,2.9555387803367785,-2,2.8400015760953323,0.9594590000342578
0,True,True,5,60,1.2121630222550155,62.0,2.256928660576508,2,2.3961067099842692,1.1490929590072483
1,True,True,1,71,-0.0,,,0,0.0,0.0
1,True,True,2,69,1.8632407968732245,73.0,2.2380607273497417,-2,3.3264911720948964,1.259859999991022
1,True,True,3,60,7.1990467912174525,77.0,6.842928481341992,-9,3.267207861924635,1.6008149579865858
1,True,True,4,67,1.8495339371837978,57.0,4.196101330564897,7,3.025514595760546,1.138492750003934
1,True,True,5,65,0.7312155586478865,69.0,2.14813732552671,-2,1.7024496972266812,0.6435809580143541
